 id ; data_inversa ; dia_semana ; horario ; uf ; br ; km ; municipio ; causa_acidente ; tipo_acidente ; classificacao_acidente ; fase_dia ; sentido_via ; condicao_metereologica ; tipo_pista ; tracado_via ; uso_solo ; pessoas ; mortos ; feridos_leves ; feridos_graves ; ilesos ; ignorados ; feridos ; veiculos ; latitude ; longitude ; regional ; delegacia ; uop 
501269;2023-01-22; domingo ; 12:50:00 ; PR ;277;4; PARANAGUA ; Retorno proibido ; Colisão transversal ; Sem Vítimas ; Pleno dia ; Decrescente ; Garoa/Chuvisco ; Simples ; Reta ; Sim ;2;0;0;0;2;0;0;2;-25,568198;-48,615292; SPRF-PR ; DEL01-PR ; UOP05-DEL01-PR 
501270;2023-01-26; quinta-feira ; 08:20:00 ; PR ;116;205,9; RIO NEGRO ; Velocidade Incompatível ; Tombamento ; Com Vítimas Feridas ; Pleno dia ; Crescente ; Sol ; Simples ; Reta ; Não ;1;0;1;0;0;0;1;1;-26,05749692;-49,72632005; SPRF-SC ; DEL06-SC ; UOP01-DEL06-SC 
501271;2023-01-26; quinta-feira ; 09:53:00 ; PE ;232;119; CARUARU ; Manobra de mudança de faixa ; Colisão com objeto ; Com Vítimas Feridas ; Pleno dia ; Decrescente ; Céu Claro ; Dupla ; Reta ; Não ;4;0;3;0;1;0;3;1;-8,2962792;-35,89314995; SPRF-PE ; DEL02-PE ; UOP01-DEL02-PE 
501274;2023-01-26; quinta-feira ; 10:20:00 ; GO ;153;537; HIDROLANDIA ; Acumulo de água sobre o pavimento ; Saída de leito carroçável ; Com Vítimas Feridas ; Pleno dia ; Crescente ; Chuva ; Dupla ; Desvio Temporário ; Não ;3;0;2;0;1;0;2;1;-17,0276;-49,2229; SPRF-GO ; DEL01-GO ; UOP03-DEL01-GO 
501276;2023-01-21; sábado ; 10:30:00 ; SP ;116;166; JACAREI ; Reação tardia ou ineficiente do condutor ; Queda de ocupante de veículo ; Com Vítimas Feridas ; Pleno dia ; Decrescente ; Céu Claro ; Dupla ; Reta ; Sim ;1;0;1;0;0;0;1;1;-23,30055667;-46,01686506; SPRF-SP ; DEL02-SP ; UOP01-DEL02-SP 
501278;2023-01-26; quinta-feira ; 10:27:00 ; TO ;153;675; GURUPI ; Conversão proibida ; Colisão frontal ; Com Vítimas Feridas ; Pleno dia ; Crescente ; Chuva ; Simples ; Reta ; Sim ;2;0;0;1;1;0;1;2;-11,75312428;-49,09074565; SPRF-TO ; DEL01-TO ; UOP02-DEL01-TO 
501279;2023-01-26; quinta-feira ; 11:00:00 ; SP ;116;146; SAO JOSE DOS CAMPOS ; Demais falhas mecânicas ou elétricas ; Saída de leito carroçável ; Com Vítimas Feridas ; Pleno dia ; Decrescente ; Sol ; Dupla ; Não Informado ; Não ;1;0;0;1;0;0;1;1;-23,19122919;-45,86327591; SPRF-SP ; DEL02-SP ; UOP01-DEL02-SP 
501280;2023-01-22; domingo ; 09:20:00 ; PE ;232;9,1; JABOATAO DOS GUARARAPES ; Manobra de mudança de faixa ; Colisão lateral mesmo sentido ; Com Vítimas Feridas ; Pleno dia ; Decrescente ; Céu Claro ; Dupla ; Não Informado ; Sim ;2;0;1;0;1;0;1;2;-8,07764447;-34,97863609; SPRF-PE ; DEL01-PE ; UOP01-DEL01-PE 
501281;2023-01-26; quinta-feira ; 11:40:00 ; MG ;116;412,4; GOVERNADOR VALADARES ; Desrespeitar a preferência no cruzamento ; Colisão transversal ; Com Vítimas Feridas ; Pleno dia ; Crescente ; Nublado ; Simples ; Interseção de vias ; Sim ;3;0;1;0;2;0;1;2;-18,86882342;-41,97144241; SPRF-MG ; DEL06-MG ; UOP01-DEL06-MG 
501282;2023-01-11; quarta-feira ; 15:30:00 ; RO ;364;424,4; JARU ; Condutor deixou de manter distância do veículo da frente ; Colisão traseira ; Sem Vítimas ; Pleno dia ; Decrescente ; Céu Claro ; Simples ; Reta ; Sim ;3;0;0;0;3;0;0;2;-10,44457274;-62,46568412; SPRF-RO ; DEL03-RO ; UOP02-DEL03-RO 
501283;2023-01-26; quinta-feira ; 12:10:00 ; CE ;116;477; MILAGRES ; Acessar a via sem observar a presença dos outros veículos ; Colisão transversal ; Com Vítimas Feridas ; Pleno dia ; Decrescente ; Céu Claro ; Simples ; Reta ; Não ;2;0;0;1;1;0;1;2;-7,29664332;-38,87796382; SPRF-CE ; DEL05-CE ; UOP03-DEL05-CE 
501286;2023-01-20; sexta-feira ; 14:00:00 ; MA ;10;281; IMPERATRIZ ; Acessar a via sem observar a presença dos outros veículos ; Colisão lateral mesmo sentido ; Com Vítimas Feridas ; Pleno dia ; Crescente ; Céu Claro ; Simples ; Reta ; Não ;6;0;3;0;3;0;3;2;-5,277627;-47,504314; SPRF-MA ; DEL04-MA ; UOP01-DEL04-MA 
501287;2023-01-26; quinta-feira ; 08:30:00 ; PE ;232;335; CUSTODIA ; Ausência de reação do condutor ; Saída de leito carroçável ; Com Vítimas Feridas ; Pleno dia ; Decrescente ; Céu Claro ; Simples ; Reta ; Não ;2;0;0;2;0;0;2;1;-8,0843408;-37,64570494; SPRF-PE ; DEL04-PE ; UOP02-DEL04-PE 
501288;2023-01-22; domingo ; 09:40:00 ; PR ;277;726; FOZ DO IGUACU ; Reação tardia ou ineficiente do condutor ; Saída de leito carroçável ; Sem Vítimas ; Pleno dia ; Decrescente ; Chuva ; Dupla ; Curva ; Não ;2;0;0;0;2;0;0;1;-25,5106015;-54,55481999; SPRF-PR ; DEL05-PR ; UOP03-DEL05-PR 
501289;2023-01-26; quinta-feira ; 10:10:00 ; RJ ;40;123; DUQUE DE CAXIAS ; Condutor deixou de manter distância do veículo da frente ; Queda de ocupante de veículo ; Com Vítimas Feridas ; Pleno dia ; Crescente ; Sol ; Múltipla ; Interseção de vias ; Não ;1;0;1;0;0;0;1;1;-22,79907687;-43,29015739; SPRF-RJ ; DEL01-RJ ; UOP01-DEL01-RJ 
501290;2023-01-26; quinta-feira ; 07:44:00 ; RS ;392;7,8; RIO GRANDE ; Acesso irregular ; Tombamento ; Com Vítimas Feridas ; Pleno dia ; Decrescente ; Céu Claro ; Simples ; Interseção de vias ; Sim ;3;0;2;0;1;0;2;2;-32,093615;-52,108877; SPRF-RS ; DEL07-RS ; UOP02-DEL07-RS 
501291;2023-01-26; quinta-feira ; 10:40:00 ; SC ;101;396; MARACAJA ; Condutor deixou de manter distância do veículo da frente ; Colisão traseira ; Com Vítimas Feridas ; Pleno dia ; Crescente ; Céu Claro ; Dupla ; Não Informado ; Não ;2;0;1;0;1;0;1;2;-28,82459572;-49,40472033; SPRF-SC ; DEL02-SC ; UOP02-DEL02-SC 
501293;2023-01-21; sábado ; 09:00:00 ; MG ;116;535; SANTA RITA DE MINAS ; Frear bruscamente ; Queda de ocupante de veículo ; Com Vítimas Feridas ; Pleno dia ; Crescente ; Garoa/Chuvisco ; Simples ; Reta ; Não ;1;0;1;0;0;0;1;1;-19,85292504;-42,14058636; SPRF-MG ; DEL06-MG ; UOP02-DEL06-MG 
501295;2023-01-26; quinta-feira ; 12:00:00 ; PB ;230;8; CABEDELO ; Ausência de reação do condutor ; Colisão com objeto ; Com Vítimas Feridas ; Pleno dia ; Decrescente ; Sol ; Múltipla ; Viaduto ; Sim ;3;0;0;1;2;0;1;2;-7,026;-34,8385; SPRF-PB ; DEL01-PB ; UOP01-DEL01-PB 
501298;2023-01-26; quinta-feira ; 12:40:00 ; MG ;146;484; POCOS DE CALDAS ; Ausência de reação do condutor ; Saída de leito carroçável ; Com Vítimas Feridas ; Pleno dia ; Crescente ; Céu Claro ; Simples ; Não Informado ; Não ;2;0;1;0;0;1;1;1;-21,78683;-46,441728; SPRF-MG ; DEL09-MG ; UOP01-DEL09-MG 
501303;2023-01-26; quinta-feira ; 13:45:00 ; MG ;381;486,3; BETIM ; Condutor deixou de manter distância do veículo da frente ; Colisão traseira ; Com Vítimas Feridas ; Pleno dia ; Crescente ; Nublado ; Dupla ; Não Informado ; Sim ;2;0;1;0;1;0;1;2;-19,955709;-44,110357; SPRF-MG ; DEL01-MG ; UOP03-DEL01-MG 
501304;2023-01-26; quinta-feira ; 13:20:00 ; RS ;116;242; SAO LEOPOLDO ; Reação tardia ou ineficiente do condutor ; Tombamento ; Com Vítimas Feridas ; Pleno dia ; Crescente ; Céu Claro ; Dupla ; Reta ; Sim ;1;0;1;0;0;0;1;1;-29,72297087;-51,14858729; SPRF-RS ; DEL01-RS ; UOP02-DEL01-RS 
501305;2023-01-23; segunda-feira ; 04:30:00 ; RJ ;101;290; ITABORAI ; Animais na Pista ; Atropelamento de Animal ; Com Vítimas Feridas ; Amanhecer ; Crescente ; Céu Claro ; Dupla ; Reta ; Não ;3;0;2;0;1;0;2;2;-22,76708384;-42,86081305; SPRF-RJ ; DEL02-RJ ; UOP02-DEL02-RJ 
501309;2023-01-26; quinta-feira ; 12:00:00 ; GO ;50;267,7; CATALAO ; Ausência de reação do condutor ; Saída de leito carroçável ; Com Vítimas Feridas ; Pleno dia ; Crescente ; Chuva ; Dupla ; Reta ; Não ;1;0;1;0;0;0;1;1;-18,087;-47,871; SPRF-GO ; DEL06-GO ; UOP01-DEL06-GO 
501310;2023-01-26; quinta-feira ; 06:30:00 ; MG ;116;348,1; CAMPANARIO ; Transitar na contramão ; Colisão frontal ; Com Vítimas Fatais ; Pleno dia ; Decrescente ; Nublado ; Simples ; Reta ; Não ;6;1;2;3;0;0;5;2;-18,38397418;-41,79387495; SPRF-MG ; DEL11-MG ; UOP01-DEL11-MG 
501311;2023-01-22; domingo ; 09:15:00 ; MG ;40;460; SETE LAGOAS ; Condutor deixou de manter distância do veículo da frente ; Tombamento ; Com Vítimas Feridas ; Pleno dia ; Crescente ; Chuva ; Dupla ; Não Informado ; Não ;3;0;2;0;0;1;2;1;-19,39770694;-44,33528916; SPRF-MG ; DEL02-MG ; UOP01-DEL02-MG 
501312;2023-01-21; sábado ; 10:40:00 ; BA ;101;490; ITAJUIPE ; Desrespeitar a preferência no cruzamento ; Colisão transversal ; Com Vítimas Feridas ; Pleno dia ; Crescente ; Céu Claro ; Simples ; Reta ; Não ;6;0;3;0;3;0;3;2;-14,69512226;-39,36526895; SPRF-BA ; DEL05-BA ; UOP01-DEL05-BA 
501313;2023-01-26; quinta-feira ; 14:15:00 ; SC ;280;57,2; GUARAMIRIM ; Trafegar com motocicleta (ou similar) entre as faixas ; Colisão frontal ; Com Vítimas Feridas ; Pleno dia ; Decrescente ; Céu Claro ; Simples ; Ponte ; Sim ;2;0;1;0;1;0;1;2;-26,47811421;-49,01259213; SPRF-SC ; DEL03-SC ; UOP03-DEL03-SC 
501314;2023-01-26; quinta-feira ; 12:15:00 ; RO ;425;144; GUAJARA-MIRIM ; Desrespeitar a preferência no cruzamento ; Colisão transversal ; Com Vítimas Feridas ; Pleno dia ; Decrescente ; Sol ; Dupla ; Interseção de vias ; Sim ;2;0;1;1;0;0;2;2;-10,77055223;-65,32271862; SPRF-RO ; DEL01-RO ; UOP03-DEL01-RO 
501317;2023-01-26; quinta-feira ; 09:50:00 ; MG ;40;177,3; JOAO PINHEIRO ; Acumulo de água sobre o pavimento ; Saída de leito carroçável ; Com Vítimas Feridas ; Pleno dia ; Decrescente ; Chuva ; Simples ; Curva ; Não ;2;0;0;1;1;0;1;1;-17,96439426;-46,00613626; SPRF-MG ; DEL14-MG ; UOP02-DEL14-MG 
501320;2023-01-22; domingo ; 10:30:00 ; PB ;230;91,6; GURINHEM ; Demais falhas mecânicas ou elétricas ; Saída de leito carroçável ; Sem Vítimas ; Pleno dia ; Decrescente ; Céu Claro ; Dupla ; Não Informado ; Não ;1;0;0;0;0;1;0;1;-7,1761;-35,4097; SPRF-PB ; DEL01-PB ; UOP03-DEL01-PB 
501321;2023-01-22; domingo ; 18:30:00 ; BA ;101;105; ALAGOINHAS ; Ultrapassagem Indevida ; Colisão frontal ; Com Vítimas Fatais ; Plena Noite ; Crescente ; Nublado ; Simples ; Não Informado ; Não ;2;1;1;0;0;0;1;2;-12,15963868;-38,41162324; SPRF-BA ; DEL01-BA ; UOP04-DEL01-BA 
501322;2023-01-22; domingo ; 15:15:00 ; PE ;101;69; RECIFE ; Ausência de reação do condutor ; Saída de leito carroçável ; Com Vítimas Feridas ; Pleno dia ; Crescente ; Céu Claro ; Simples ; Curva ; Sim ;2;0;2;0;0;0;2;1;-8,05951606;-34,94581024; SPRF-PE ; DEL01-PE ; UOP01-DEL01-PE 
501323;2023-01-26; quinta-feira ; 10:30:00 ; RJ ;101;505; ANGRA DOS REIS ; Reação tardia ou ineficiente do condutor ; Colisão traseira ; Com Vítimas Feridas ; Pleno dia ; Crescente ; Sol ; Simples ; Reta ; Sim ;2;0;1;0;1;0;1;2;-22,93561595;-44,39617909; SPRF-RJ ; DEL03-RJ ; UOP02-DEL03-RJ 
501327;2023-01-22; domingo ; 13:30:00 ; PR ;277;123,5; CAMPO LARGO ; Acessar a via sem observar a presença dos outros veículos ; Colisão transversal ; Com Vítimas Feridas ; Pleno dia ; Crescente ; Céu Claro ; Dupla ; Não Informado ; Não ;3;0;2;1;0;0;3;2;-25,45003395;-49,58317822; SPRF-PR ; DEL03-PR ; UOP03-DEL03-PR 
501329;2023-01-23; segunda-feira ; 00:40:00 ; RS ;116;262; CANOAS ; Ingestão de álcool pelo condutor ; Colisão lateral mesmo sentido ; Sem Vítimas ; Plena Noite ; Crescente ; Céu Claro ; Dupla ; Reta ; Sim ;2;0;0;0;2;0;0;2;-29,896475;-51,17593; SPRF-RS ; DEL01-RS ; UOP01-DEL01-RS 
501330;2023-01-26; quinta-feira ; 15:20:00 ; PE ;232;104,6; BEZERROS ; Condutor deixou de manter distância do veículo da frente ; Colisão traseira ; Com Vítimas Feridas ; Pleno dia ; Crescente ; Céu Claro ; Dupla ; Reta ; Não ;2;0;1;0;1;0;1;2;-8,2553139;-35,77427504; SPRF-PE ; DEL02-PE ; UOP02-DEL02PE 
501331;2023-01-22; domingo ; 20:00:00 ; RJ ;101;321; NITEROI ; Acessar a via sem observar a presença dos outros veículos ; Colisão traseira ; Com Vítimas Feridas ; Plena Noite ; Decrescente ; Céu Claro ; Dupla ; Reta ; Não ;1;0;0;1;0;0;1;1;-22,86981096;-43,11046465; SPRF-RJ ; DEL02-RJ ; UOP01-DEL02-RJ 
501332;2023-01-26; quinta-feira ; 15:00:00 ; GO ;60;138; GOIANIA ; Acessar a via sem observar a presença dos outros veículos ; Colisão transversal ; Com Vítimas Feridas ; Pleno dia ; Crescente ; Céu Claro ; Múltipla ; Não Informado ; Sim ;2;0;0;1;1;0;1;2;-16,6117;-49,2053; SPRF-GO ; DEL01-GO ; UOP01-DEL01-GO 
501333;2023-01-26; quinta-feira ; 11:00:00 ; MG ;365;173; BURITIZEIRO ; Reação tardia ou ineficiente do condutor ; Saída de leito carroçável ; Com Vítimas Feridas ; Pleno dia ; Crescente ; Chuva ; Simples ; Reta ; Não ;1;0;0;1;0;0;1;1;-17,407544;-45,026306; SPRF-MG ; DEL10-MG ; UOP01-DEL10-MG 
501335;2023-01-22; domingo ; 13:45:00 ; PR ;376;176,1; MARINGA ; Acessar a via sem observar a presença dos outros veículos ; Colisão lateral mesmo sentido ; Com Vítimas Feridas ; Pleno dia ; Crescente ; Céu Claro ; Dupla ; Interseção de vias ; Sim ;2;0;1;0;1;0;1;2;-23,41269173;-51,93158327; SPRF-PR ; DEL09-PR ; UOP01-DEL09-PR 
501342;2023-01-26; quinta-feira ; 16:30:00 ; MG ;381;490,5; BETIM ; Estacionar ou parar em local proibido ; Colisão traseira ; Com Vítimas Feridas ; Pleno dia ; Decrescente ; Chuva ; Dupla ; Reta ; Sim ;2;0;1;0;1;0;1;2;-19,96502819;-44,17422195; SPRF-MG ; DEL01-MG ; UOP03-DEL01-MG 
501343;2023-01-22; domingo ; 23:30:00 ; MA ;10;128,7; ESTREITO ; Acessar a via sem observar a presença dos outros veículos ; Colisão transversal ; Com Vítimas Feridas ; Plena Noite ; Crescente ; Nublado ; Simples ; Reta ; Sim ;7;0;6;0;0;1;6;2;-6,564439;-47,44772; SPRF-MA ; DEL04-MA ; UOP02-DEL04-MA 
501345;2023-01-26; quinta-feira ; 16:00:00 ; RS ;392;265; CACAPAVA DO SUL ; Acumulo de água sobre o pavimento ; Saída de leito carroçável ; Com Vítimas Feridas ; Pleno dia ; Crescente ; Chuva ; Simples ; Não Informado ; Não ;2;0;1;1;0;0;2;1;-30,434884;-53,50004801; SPRF-RS ; DEL09-RS ; UOP02-DEL09-RS 
501346;2023-01-26; quinta-feira ; 16:35:00 ; PB ;101;83; BAYEUX ; Ausência de reação do condutor ; Colisão traseira ; Com Vítimas Feridas ; Pleno dia ; Crescente ; Céu Claro ; Dupla ; Reta ; Sim ;5;0;2;0;3;0;2;3;-7,1337703;-34,92963914; SPRF-PB ; DEL01-PB ; UOP01-DEL01-PB 
501347;2023-01-20; sexta-feira ; 18:30:00 ; ES ;101;400; RIO NOVO DO SUL ; Chuva ; Queda de ocupante de veículo ; Com Vítimas Feridas ; Plena Noite ; Crescente ; Chuva ; Simples ; Reta ; Não ;1;0;1;0;0;0;1;1;-20,88154434;-40,97435202; SPRF-ES ; DEL03-ES ; UOP02-DEL03-ES 
501349;2023-01-26; quinta-feira ; 08:45:00 ; PI ;343;339; TERESINA ; Acessar a via sem observar a presença dos outros veículos ; Colisão traseira ; Com Vítimas Feridas ; Pleno dia ; Decrescente ; Céu Claro ; Dupla ; Reta ; Não ;4;0;2;0;0;2;2;2;-5,067146;-42,730965; SPRF-PI ; DEL01-PI ; UOP01-DEL01-PI 
501350;2023-01-26; quinta-feira ; 16:30:00 ; SC ;470;66; INDAIAL ; Acessar a via sem observar a presença dos outros veículos ; Colisão transversal ; Com Vítimas Feridas ; Pleno dia ; Decrescente ; Céu Claro ; Simples ; Reta ; Não ;2;0;1;0;1;0;1;2;-26,870407;-49,221844; SPRF-SC ; DEL04-SC ; UOP01-DEL04-SC 
501351;2023-01-26; quinta-feira ; 17:00:00 ; SP ;116;230; SAO PAULO ; Ausência de reação do condutor ; Colisão traseira ; Com Vítimas Feridas ; Pleno dia ; Decrescente ; Céu Claro ; Múltipla ; Reta ; Sim ;3;0;0;1;2;0;1;2;-23,52251783;-46,5855702; SPRF-SP ; DEL01-SP ; UOP01-DEL01-SP 
501352;2023-01-26; quinta-feira ; 16:30:00 ; RJ ;40;91; PETROPOLIS ; Ausência de reação do condutor ; Tombamento ; Com Vítimas Feridas ; Pleno dia ; Crescente ; Nublado ; Simples ; Não Informado ; Não ;1;0;1;0;0;0;1;1;-22,55138378;-43,24635029; SPRF-RJ ; DEL06-RJ ; UOP02-DEL06-RJ 
501354;2023-01-26; quinta-feira ; 17:10:00 ; RN ;101;19,9; TOUROS ; Manobra de mudança de faixa ; Colisão frontal ; Com Vítimas Fatais ; Pleno dia ; Crescente ; Sol ; Simples ; Reta ; Não ;7;2;2;3;0;0;5;2;-5,29150996;-35,43741098; SPRF-RN ; DEL02-RN ; UOP01-DEL02-RN 
501355;2023-01-26; quinta-feira ; 10:15:00 ; PI ;407;578,3; ACAUA ; Reação tardia ou ineficiente do condutor ; Saída de leito carroçável ; Com Vítimas Fatais ; Pleno dia ; Crescente ; Céu Claro ; Simples ; Reta ; Não ;2;1;0;1;0;0;1;1;-8,16607499;-41,11511787; SPRF-PI ; DEL04-PI ; UOP01-DEL04-PI 
501356;2023-01-23; segunda-feira ; 22:45:00 ; BA ;101;200; MURITIBA ; Animais na Pista ; Atropelamento de Animal ; Com Vítimas Feridas ; Plena Noite ; Decrescente ; Céu Claro ; Simples ; Curva ; Não ;1;0;1;0;0;0;1;1;-12,6073836;-39,07198998; SPRF-BA ; DEL01-BA ; UOP03-DEL01-BA 
501358;2023-01-26; quinta-feira ; 17:35:00 ; PB ;101;89; JOAO PESSOA ; Condutor deixou de manter distância do veículo da frente ; Colisão traseira ; Com Vítimas Feridas ; Anoitecer ; Decrescente ; Céu Claro ; Dupla ; Reta ; Sim ;3;0;2;0;1;0;2;3;-7,1747631;-34,89865065; SPRF-PB ; DEL01-PB ; UOP02-DEL01-PB 
501363;2023-01-26; quinta-feira ; 16:25:00 ; SC ;101;106,5; PENHA ; Condutor deixou de manter distância do veículo da frente ; Colisão traseira ; Com Vítimas Feridas ; Pleno dia ; Decrescente ; Céu Claro ; Dupla ; Reta ; Não ;2;0;0;1;1;0;1;2;-26,81031601;-48,68293896; SPRF-SC ; DEL03-SC ; UOP02-DEL03-SC 
501364;2023-01-26; quinta-feira ; 16:46:00 ; MA ;135;7; SAO LUIS ; Demais falhas mecânicas ou elétricas ; Incêndio ; Sem Vítimas ; Pleno dia ; Decrescente ; Sol ; Dupla ; Não Informado ; Sim ;1;0;0;0;1;0;0;1;-2,63608835;-44,26848552; SPRF-MA ; DEL01-MA ; UOP01-DEL01-MA 
501367;2023-01-26; quinta-feira ; 17:00:00 ; RJ ;116;314; RESENDE ; Acessar a via sem observar a presença dos outros veículos ; Colisão transversal ; Com Vítimas Feridas ; Pleno dia ; Crescente ; Céu Claro ; Dupla ; Reta ; Sim ;3;0;1;0;1;1;1;2;-22,46045833;-44,47218299; SPRF-RJ ; DEL07-RJ ; UOP02-DEL07-RJ 
501368;2023-01-26; quinta-feira ; 17:00:00 ; TO ;153;128; WANDERLANDIA ; Condutor deixou de manter distância do veículo da frente ; Colisão traseira ; Sem Vítimas ; Pleno dia ; Crescente ; Sol ; Simples ; Reta ; Sim ;2;0;0;0;0;2;0;1;-7,08522898;-48,15467901; SPRF-TO ; DEL02-TO ; UOP01-DEL02-TO 
501369;2023-01-26; quinta-feira ; 12:30:00 ; MT ;70;578; NOSSA SENHORA DO LIVRAMENTO ; Chuva ; Saída de leito carroçável ; Com Vítimas Feridas ; Pleno dia ; Decrescente ; Chuva ; Simples ; Curva ; Não ;2;0;2;0;0;0;2;1;-15,74579686;-56,55047206; SPRF-MT ; DEL03-MT ; UOP02-DEL03-MT 
501370;2023-01-26; quinta-feira ; 18:45:00 ; SC ;101;166; TIJUCAS ; Demais falhas mecânicas ou elétricas ; Incêndio ; Sem Vítimas ; Pleno dia ; Crescente ; Céu Claro ; Dupla ; Reta ; Não ;1;0;0;0;1;0;0;1;-27,26147697;-48,63180349; SPRF-SC ; DEL04-SC ; UOP03-DEL04-SC 
501371;2023-01-26; quinta-feira ; 17:40:00 ; SC ;101;147; ITAPEMA ; Acessar a via sem observar a presença dos outros veículos ; Colisão transversal ; Com Vítimas Feridas ; Pleno dia ; Crescente ; Sol ; Simples ; Reta ; Não ;2;0;1;0;0;1;1;2;-27,09237407;-48,61730888; SPRF-SC ; DEL04-SC ; UOP03-DEL04-SC 
501372;2023-01-26; quinta-feira ; 19:00:00 ; MG ;262;365; JUATUBA ; Avarias e/ou desgaste excessivo no pneu ; Saída de leito carroçável ; Com Vítimas Feridas ; Plena Noite ; Decrescente ; Chuva ; Dupla ; Não Informado ; Não ;1;0;1;0;0;0;1;1;-19,973036;-44,303722; SPRF-MG ; DEL01-MG ; UOP03-DEL01-MG 
501374;2023-01-26; quinta-feira ; 16:00:00 ; GO ;70;52; COCALZINHO DE GOIAS ; Avarias e/ou desgaste excessivo no pneu ; Saída de leito carroçável ; Com Vítimas Fatais ; Pleno dia ; Decrescente ; Chuva ; Simples ; Não Informado ; Não ;1;1;0;0;0;0;0;1;-15,75067958;-48,64470457; SPRF-DF ; DEL01-DF ; UOP03-DEL01-DF 
501375;2023-01-26; quinta-feira ; 17:50:00 ; PA ;316;55; CASTANHAL ; Reação tardia ou ineficiente do condutor ; Colisão traseira ; Com Vítimas Feridas ; Pleno dia ; Decrescente ; Sol ; Dupla ; Não Informado ; Não ;4;0;1;0;2;1;1;3;-1,30561339;-47,99919919; SPRF-PA ; DEL01-PA ; UOP01-DEL01-PA 
501378;2023-01-26; quinta-feira ; 18:43:00 ; CE ;222;30; CAUCAIA ; Área urbana sem a presença de local apropriado para a travessia de pedestres ; Atropelamento de Pedestre ; Com Vítimas Fatais ; Anoitecer ; Crescente ; Vento ; Dupla ; Curva ; Sim ;2;1;0;0;1;0;0;1;-3,71177966;-38,81972495; SPRF-CE ; DEL01-CE ; UOP01-DEL01-CE 
501379;2023-01-26; quinta-feira ; 18:15:00 ; PR ;369;149; LONDRINA ; Condutor deixou de manter distância do veículo da frente ; Engavetamento ; Com Vítimas Feridas ; Pleno dia ; Decrescente ; Céu Claro ; Dupla ; Reta ; Sim ;4;0;1;1;2;0;2;3;-23,29298721;-51,15671039; SPRF-PR ; DEL07-PR ; UOP01-DEL07-PR 
501383;2023-01-26; quinta-feira ; 19:20:00 ; SC ;101;155; PORTO BELO ; Reação tardia ou ineficiente do condutor ; Tombamento ; Com Vítimas Feridas ; Plena Noite ; Crescente ; Céu Claro ; Múltipla ; Curva ; Não ;1;0;1;0;0;0;1;1;-27,16292;-48,61129; SPRF-SC ; DEL04-SC ; UOP03-DEL04-SC 
501384;2023-01-26; quinta-feira ; 19:10:00 ; RJ ;116;139,9; DUQUE DE CAXIAS ; Ausência de reação do condutor ; Queda de ocupante de veículo ; Com Vítimas Feridas ; Anoitecer ; Crescente ; Nublado ; Dupla ; Curva ; Sim ;1;0;1;0;0;0;1;1;-22,64655224;-43,20138601; SPRF-RJ ; DEL01-RJ ; UOP01-DEL01-RJ 
501385;2023-01-26; quinta-feira ; 18:50:00 ; PE ;232;132; CARUARU ; Manobra de mudança de faixa ; Colisão lateral mesmo sentido ; Sem Vítimas ; Plena Noite ; Crescente ; Céu Claro ; Dupla ; Reta ; Sim ;3;0;0;0;3;0;0;2;-8,30204489;-36,00209534; SPRF-PE ; DEL02-PE ; UOP01-DEL02-PE 
501386;2023-01-22; domingo ; 20:30:00 ; SP ;101;44; UBATUBA ; Conversão proibida ; Colisão frontal ; Sem Vítimas ; Plena Noite ; Crescente ; Céu Claro ; Simples ; Reta ; Sim ;2;0;0;0;2;0;0;2;-23,41014346;-45,06455371; SPRF-SP ; DEL06-SP ; UOP01-DEL06-SP 
501388;2023-01-26; quinta-feira ; 18:10:00 ; SC ;101;364,7; SANGAO ; Demais falhas mecânicas ou elétricas ; Incêndio ; Sem Vítimas ; Pleno dia ; Crescente ; Céu Claro ; Dupla ; Reta ; Não ;1;0;0;0;1;0;0;1;-28,67821759;-49,13926425; SPRF-SC ; DEL02-SC ; UOP01-DEL02-SC 
501389;2023-01-26; quinta-feira ; 15:30:00 ; MG ;50;123,1; UBERABA ; Ausência de reação do condutor ; Saída de leito carroçável ; Com Vítimas Feridas ; Pleno dia ; Decrescente ; Sol ; Dupla ; Reta ; Não ;3;0;1;0;2;0;1;1;-19,33275127;-48,09947293; SPRF-MG ; DEL13-MG ; UOP01-DEL13-MG 
501390;2023-01-26; quinta-feira ; 19:45:00 ; TO ;153;137; ARAGUAINA ; Acessar a via sem observar a presença dos outros veículos ; Colisão transversal ; Com Vítimas Feridas ; Anoitecer ; Decrescente ; Céu Claro ; Dupla ; Interseção de vias ; Não ;2;0;0;1;1;0;1;2;-7,14630299;-48,20255603; SPRF-TO ; DEL02-TO ; UOP01-DEL02-TO 
501391;2023-01-26; quinta-feira ; 19:40:00 ; PE ;101;49; ABREU E LIMA ; Pedestre cruzava a pista fora da faixa ; Atropelamento de Pedestre ; Com Vítimas Feridas ; Plena Noite ; Crescente ; Céu Claro ; Múltipla ; Reta ; Não ;2;0;0;1;1;0;1;1;-7,9005152;-34,90180641; SPRF-PE ; DEL01-PE ; UOP02-DEL01-PE 
